CorrTime,fltLongitude,fltLatitude,fltSpeed,dtTime,srtAngle,NoOfSat,DoorOpen,IgniStat,ExtBatLevel,IntBatLevel,odo,din3,din4,an1,an2,an3,an4,odometer,zzentrydt
19-06-2018 17:44:13,81.189421,24.493101,0,19-06-2018 12:14,188,,0,0,13336,4119,0,1,0,0,,300,300,,19-06-2018 12:14
19-06-2018 17:44:43,81.189421,24.493101,0,19-06-2018 12:14,188,,0,0,13316,4120,0,1,0,0,,300,300,,19-06-2018 12:15
19-06-2018 17:45:13,81.189421,24.493101,0,19-06-2018 12:15,188,,0,0,13306,4120,0,1,0,0,,300,300,,19-06-2018 12:16
19-06-2018 17:45:43,81.189421,24.493101,0,19-06-2018 12:15,188,,0,0,13297,4120,0,1,0,6,,300,300,,19-06-2018 12:16
19-06-2018 17:46:14,81.189421,24.493101,0,19-06-2018 12:16,188,,0,0,13276,4120,0,1,0,0,,300,300,,19-06-2018 12:17
19-06-2018 17:46:43,81.189421,24.493101,0,19-06-2018 12:16,188,,0,0,13277,4120,0,1,0,0,,300,300,,19-06-2018 12:17
19-06-2018 17:47:13,81.189421,24.493101,0,19-06-2018 12:17,188,,0,0,13260,4120,0,1,0,0,,300,300,,19-06-2018 12:17
19-06-2018 17:47:43,81.189421,24.493101,0,19-06-2018 12:17,188,,0,0,13248,4120,0,1,0,0,,300,300,,19-06-2018 12:18
19-06-2018 17:48:13,81.189421,24.493101,0,19-06-2018 12:18,188,,0,0,13238,4120,0,1,0,0,,300,300,,19-06-2018 12:18
19-06-2018 17:48:43,81.189421,24.493101,0,19-06-2018 12:18,188,,0,0,13229,4120,0,1,0,0,,300,300,,19-06-2018 12:19
19-06-2018 17:49:13,81.189421,24.493101,0,19-06-2018 12:19,188,,0,0,13224,4120,0,1,0,6,,300,300,,19-06-2018 12:19
19-06-2018 17:49:43,81.189421,24.493101,0,19-06-2018 12:19,188,,0,0,13219,4120,0,1,0,0,,300,300,,19-06-2018 12:20
19-06-2018 17:50:13,81.189421,24.493101,0,19-06-2018 12:20,188,,0,0,13209,4120,0,1,0,0,,300,300,,19-06-2018 12:21
19-06-2018 17:50:43,81.189421,24.493101,0,19-06-2018 12:20,188,,0,0,13209,4120,0,1,0,0,,300,300,,19-06-2018 12:21
19-06-2018 17:51:13,81.189421,24.493101,0,19-06-2018 12:21,188,,0,0,13189,4120,0,1,0,0,,300,300,,19-06-2018 12:21
19-06-2018 17:51:43,81.189421,24.493101,0,19-06-2018 12:21,188,,0,0,13194,4120,0,1,0,0,,300,300,,19-06-2018 12:22
19-06-2018 17:52:13,81.189421,24.493101,0,19-06-2018 12:22,188,,0,0,13180,4120,0,1,0,0,,300,300,,19-06-2018 12:22
19-06-2018 17:52:43,81.189421,24.493101,0,19-06-2018 12:22,188,,0,0,13170,4120,0,1,0,0,,300,300,,19-06-2018 12:23
19-06-2018 17:53:13,81.189421,24.493101,0,19-06-2018 12:23,188,,0,0,13180,4120,0,1,0,0,,300,300,,19-06-2018 12:24
19-06-2018 17:53:43,81.189421,24.493101,0,19-06-2018 12:23,188,,0,0,13170,4120,0,1,0,0,,300,300,,19-06-2018 12:24
19-06-2018 17:54:13,81.189421,24.493101,0,19-06-2018 12:24,188,,0,0,13160,4120,0,1,0,0,,300,300,,19-06-2018 12:24
19-06-2018 17:54:43,81.189421,24.493101,0,19-06-2018 12:24,188,,0,0,13155,4120,0,1,0,0,,300,300,,19-06-2018 12:25
19-06-2018 17:55:13,81.189421,24.493101,0,19-06-2018 12:25,188,,0,0,13150,4120,0,1,0,0,,300,300,,19-06-2018 12:25
19-06-2018 17:55:43,81.189421,24.493101,0,19-06-2018 12:25,188,,0,0,13150,4120,0,1,0,0,,300,300,,19-06-2018 12:26
19-06-2018 17:56:14,81.189421,24.493101,0,19-06-2018 12:26,188,,0,0,13141,4120,0,1,0,0,,300,300,,19-06-2018 12:26
19-06-2018 17:56:44,81.189421,24.493101,0,19-06-2018 12:26,188,,0,0,13141,4120,0,1,0,0,,300,300,,19-06-2018 12:27
19-06-2018 17:57:14,81.189421,24.493101,0,19-06-2018 12:27,188,,0,0,13131,4120,0,1,0,0,,300,300,,19-06-2018 12:27
19-06-2018 17:57:44,81.189421,24.493101,0,19-06-2018 12:27,188,,0,0,13131,4120,0,1,0,0,,300,300,,19-06-2018 12:28
19-06-2018 17:58:14,81.189421,24.493101,0,19-06-2018 12:28,188,,0,0,13121,4120,0,1,0,0,,300,300,,19-06-2018 12:28
19-06-2018 17:58:44,81.189421,24.493101,0,19-06-2018 12:28,188,,0,0,13112,4120,0,1,0,0,,300,300,,19-06-2018 12:29
19-06-2018 17:59:14,81.189421,24.493101,0,19-06-2018 12:29,188,,0,0,13112,4120,0,1,0,0,,300,300,,19-06-2018 12:30
19-06-2018 17:59:44,81.189421,24.493101,0,19-06-2018 12:29,188,,0,0,13112,4120,0,1,0,0,,300,300,,19-06-2018 12:30
19-06-2018 18:00:14,81.189421,24.493101,0,19-06-2018 12:30,188,,0,0,13102,4120,0,1,0,0,,300,300,,19-06-2018 12:31
19-06-2018 18:00:44,81.189421,24.493101,0,19-06-2018 12:30,188,,0,0,13102,4120,0,1,0,0,,300,300,,19-06-2018 12:31
19-06-2018 18:01:03,81.189421,24.493101,0,19-06-2018 12:31,188,,1,1,13102,4120,0,1,1,0,,300,300,,19-06-2018 12:31
19-06-2018 18:01:33,81.189421,24.493101,0,19-06-2018 12:31,188,,1,1,12482,4120,0,1,0,2550,,300,300,,19-06-2018 12:32
19-06-2018 18:02:03,81.189421,24.493101,0,19-06-2018 12:32,188,,1,1,14255,4120,0,1,1,13791,,300,300,,19-06-2018 12:32
19-06-2018 18:02:30,81.18951,24.493002,6,19-06-2018 12:32,106,,1,1,14248,4120,15,1,1,13770,,300,300,,19-06-2018 12:33
19-06-2018 18:02:31,81.18953,24.492995,6,19-06-2018 12:32,108,,1,1,14250,4120,2,1,1,13778,,300,300,,19-06-2018 12:33
19-06-2018 18:02:38,81.1896,24.492986,6,19-06-2018 12:32,146,,1,1,14229,4120,7,1,1,13769,,300,300,,19-06-2018 12:33
19-06-2018 18:03:06,81.189824,24.492894,6,19-06-2018 12:33,55,,1,1,14265,4120,25,1,1,13769,,300,300,,19-06-2018 12:33
19-06-2018 18:03:36,81.190208,24.49317,5,19-06-2018 12:33,48,,1,1,14268,4120,50,1,1,13795,,300,300,,19-06-2018 12:34
19-06-2018 18:04:06,81.190496,24.493373,4,19-06-2018 12:34,50,,1,1,14267,4120,38,1,1,13789,,300,300,,19-06-2018 12:34
19-06-2018 18:04:36,81.190714,24.493538,4,19-06-2018 12:34,54,,1,1,14258,4120,29,1,1,13791,,300,300,,19-06-2018 12:38
19-06-2018 18:05:06,81.19097,24.493707,5,19-06-2018 12:35,50,,1,1,14277,4120,33,1,1,13794,,300,12,,19-06-2018 12:49
19-06-2018 18:05:36,81.191008,24.493741,0,19-06-2018 12:35,74,,1,1,14276,4120,6,1,1,13817,,300,300,,19-06-2018 12:38
19-06-2018 18:06:06,81.191462,24.493952,3,19-06-2018 12:36,66,,1,1,14271,4120,53,1,1,13811,,300,300,,19-06-2018 12:38
19-06-2018 18:06:36,81.191533,24.493984,0,19-06-2018 12:36,65,,1,1,14281,4120,8,1,1,13809,,300,300,,19-06-2018 12:38
19-06-2018 18:07:06,81.19184,24.49415,0,19-06-2018 12:37,84,,1,1,14284,4120,37,1,1,13822,,300,300,,19-06-2018 12:38
19-06-2018 18:07:36,81.191475,24.494022,5,19-06-2018 12:37,244,,1,1,14286,4120,40,1,1,13822,,300,300,,19-06-2018 12:38
19-06-2018 18:08:06,81.191091,24.493883,5,19-06-2018 12:38,261,,1,1,14300,4120,43,1,1,13829,,300,300,,19-06-2018 12:38
19-06-2018 18:08:36,81.190771,24.493757,0,19-06-2018 12:38,260,,1,1,14325,4120,36,1,1,13861,,300,300,,19-06-2018 12:39
19-06-2018 18:09:06,81.190771,24.493757,0,19-06-2018 12:39,260,,1,1,14293,4120,0,1,1,13819,,300,300,,19-06-2018 12:39
19-06-2018 18:09:36,81.190771,24.493757,0,19-06-2018 12:39,260,,1,1,14324,4120,0,1,1,13847,,300,300,,19-06-2018 12:40
19-06-2018 18:10:06,81.19072,24.49375,4,19-06-2018 12:40,64,,1,1,14318,4120,5,1,1,13850,,300,300,,19-06-2018 12:41
19-06-2018 18:10:36,81.19079,24.493782,0,19-06-2018 12:40,266,,1,1,14296,4120,8,1,1,13819,,300,300,,19-06-2018 12:41
19-06-2018 18:11:06,81.19079,24.493782,0,19-06-2018 12:41,266,,1,1,14286,4120,0,1,1,13826,,300,300,,19-06-2018 12:41
19-06-2018 18:11:36,81.19079,24.493782,0,19-06-2018 12:41,266,,1,1,14291,4120,0,1,1,13830,,300,300,,19-06-2018 12:42
19-06-2018 18:12:06,81.19079,24.493782,0,19-06-2018 12:42,266,,1,1,14297,4120,0,1,1,13824,,300,300,,19-06-2018 12:42
19-06-2018 18:12:36,81.19079,24.493782,0,19-06-2018 12:42,266,,1,1,14289,4120,0,1,1,13826,,300,300,,19-06-2018 12:43
19-06-2018 18:13:06,81.19079,24.493782,0,19-06-2018 12:43,266,,1,1,14298,4120,0,1,1,13814,,300,300,,19-06-2018 12:43
19-06-2018 18:13:36,81.19079,24.493782,0,19-06-2018 12:43,266,,1,1,14304,4120,0,1,1,13816,,300,300,,19-06-2018 12:44
19-06-2018 18:13:59,81.18985,24.493395,4,19-06-2018 12:43,54,,1,1,14334,4120,107,1,1,13865,,300,300,,19-06-2018 12:44
19-06-2018 18:14:29,81.190074,24.493563,0,19-06-2018 12:44,40,,1,1,14321,4120,30,1,1,13858,,300,300,,19-06-2018 12:45
19-06-2018 18:14:59,81.190074,24.493563,0,19-06-2018 12:44,40,,1,1,14293,4120,0,1,1,13829,,300,300,,19-06-2018 12:45
19-06-2018 18:15:29,81.190074,24.493563,0,19-06-2018 12:45,40,,1,1,14362,4120,0,1,1,13886,,300,300,,19-06-2018 12:46
19-06-2018 18:15:59,81.190074,24.493563,0,19-06-2018 12:45,40,,1,1,14374,4120,0,1,1,13905,,300,300,,19-06-2018 12:46
19-06-2018 18:16:29,81.190074,24.493563,0,19-06-2018 12:46,40,,1,1,14286,4120,0,1,1,13802,,300,300,,19-06-2018 12:47
19-06-2018 18:16:59,81.190074,24.493563,0,19-06-2018 12:46,40,,1,1,14296,4120,0,1,1,13834,,300,300,,19-06-2018 12:47
19-06-2018 18:17:29,81.190074,24.493563,0,19-06-2018 12:47,40,,1,1,14318,4120,0,1,1,13856,,300,300,,19-06-2018 12:48
19-06-2018 18:17:59,81.190061,24.49357,0,19-06-2018 12:47,62,,1,1,14321,4120,2,1,1,13863,,300,300,,19-06-2018 12:48
19-06-2018 18:18:29,81.190067,24.493574,0,19-06-2018 12:48,197,,1,1,14291,4120,1,1,1,13813,,300,300,,19-06-2018 12:49
19-06-2018 18:18:59,81.190067,24.493574,0,19-06-2018 12:48,197,,1,1,14275,4120,0,1,1,13808,,300,300,,19-06-2018 12:49
19-06-2018 18:19:29,81.189779,24.493374,3,19-06-2018 12:49,51,,1,1,14307,4120,37,1,1,13840,,300,300,,19-06-2018 12:50
19-06-2018 18:19:59,81.190042,24.493557,4,19-06-2018 12:49,49,,1,1,14318,4120,34,1,1,13856,,300,300,,19-06-2018 12:50
19-06-2018 18:20:29,81.190067,24.493581,0,19-06-2018 12:50,235,,1,1,14289,4120,4,1,1,13824,,300,300,,19-06-2018 12:51
19-06-2018 18:20:59,81.190061,24.493581,0,19-06-2018 12:50,56,,1,1,14277,4120,1,1,1,13810,,300,300,,19-06-2018 12:51
19-06-2018 18:21:29,81.190061,24.493581,0,19-06-2018 12:51,56,,1,1,14290,4120,0,1,1,13815,,300,300,,19-06-2018 12:52
19-06-2018 18:21:59,81.190061,24.493581,0,19-06-2018 12:51,56,,1,1,14286,4120,0,1,1,13817,,300,300,,19-06-2018 12:52
19-06-2018 18:22:29,81.190061,24.493581,0,19-06-2018 12:52,56,,1,1,14294,4120,0,1,1,13820,,300,300,,19-06-2018 12:53
19-06-2018 18:22:59,81.190061,24.493581,0,19-06-2018 12:52,56,,1,1,14327,4120,0,1,1,13856,,300,300,,19-06-2018 12:53
19-06-2018 18:23:29,81.190061,24.493581,0,19-06-2018 12:53,56,,1,1,14291,4120,0,1,1,13802,,300,300,,19-06-2018 12:54
19-06-2018 18:23:59,81.190061,24.493581,0,19-06-2018 12:53,56,,1,1,14298,4120,0,1,1,13822,,300,300,,19-06-2018 12:54
19-06-2018 18:24:29,81.190061,24.493581,0,19-06-2018 12:54,56,,1,1,14292,4120,0,1,1,13814,,300,300,,19-06-2018 12:55
19-06-2018 18:24:59,81.189837,24.493426,7,19-06-2018 12:54,52,,1,1,14284,4120,29,1,1,13804,,300,300,,19-06-2018 12:55
19-06-2018 18:25:29,81.190054,24.493592,0,19-06-2018 12:55,182,,1,1,14287,4120,29,1,1,13811,,300,300,,19-06-2018 12:56
19-06-2018 18:25:59,81.190054,24.493592,0,19-06-2018 12:55,182,,1,1,14292,4120,0,1,1,13805,,300,300,,19-06-2018 12:56
19-06-2018 18:26:29,81.190054,24.493592,0,19-06-2018 12:56,182,,1,1,14314,4120,0,1,1,13853,,300,300,,19-06-2018 12:57
19-06-2018 18:26:59,81.190054,24.493592,0,19-06-2018 12:56,182,,1,1,14321,4120,0,1,1,13859,,300,300,,19-06-2018 12:57
19-06-2018 18:27:29,81.190054,24.493592,0,19-06-2018 12:57,182,,1,1,14297,4120,0,1,1,13811,,300,300,,19-06-2018 12:58
19-06-2018 18:27:59,81.190054,24.493592,0,19-06-2018 12:57,182,,1,1,14284,4120,0,1,1,13810,,300,300,,19-06-2018 12:58
19-06-2018 18:28:21,81.189747,24.493384,7,19-06-2018 12:58,54,,1,1,14275,4120,40,1,1,13798,,300,300,,19-06-2018 12:59
19-06-2018 18:28:37,81.190035,24.493558,6,19-06-2018 12:58,76,,1,1,14282,4120,36,1,1,13793,,300,300,,19-06-2018 12:59
19-06-2018 18:29:07,81.190086,24.493565,0,19-06-2018 12:59,56,,1,1,14295,4120,5,1,1,13810,,300,300,,19-06-2018 12:59
19-06-2018 18:29:37,81.190086,24.493565,0,19-06-2018 12:59,56,,1,1,14297,4120,0,1,1,13801,,300,300,,19-06-2018 13:00
19-06-2018 18:30:07,81.190131,24.493589,6,19-06-2018 13:00,51,,1,1,14276,4120,5,1,1,13797,,300,300,,19-06-2018 13:01
19-06-2018 18:30:12,81.190189,24.493627,0,19-06-2018 13:00,226,,0,0,14367,4120,0,1,1,12148,,300,300,,19-06-2018 13:01
19-06-2018 18:30:42,81.190189,24.493629,0,19-06-2018 13:00,93,,0,0,13696,4120,0,1,1,0,,300,300,,19-06-2018 13:01
19-06-2018 18:31:12,81.190189,24.493629,0,19-06-2018 13:01,93,,0,0,13560,4120,0,1,0,0,,300,300,,19-06-2018 13:01
19-06-2018 18:31:42,81.190189,24.493629,0,19-06-2018 13:01,93,,0,0,13511,4120,0,1,0,0,,300,300,,19-06-2018 13:02
19-06-2018 18:31:50,81.190189,24.493629,0,19-06-2018 13:01,93,,0,0,13501,4120,0,1,0,0,,300,300,,19-06-2018 13:02
19-06-2018 18:32:21,81.190189,24.493629,0,19-06-2018 13:02,93,,0,0,13462,4120,0,1,0,0,,300,300,,19-06-2018 13:03
19-06-2018 18:32:52,81.190189,24.493629,0,19-06-2018 13:02,93,,0,0,13452,4120,0,1,0,0,,300,300,,19-06-2018 13:03
19-06-2018 18:33:21,81.190189,24.493629,0,19-06-2018 13:03,93,,0,0,13423,4120,0,1,0,0,,300,300,,19-06-2018 13:04
19-06-2018 18:33:51,81.190189,24.493629,0,19-06-2018 13:03,93,,0,0,13404,4120,0,1,0,0,,300,300,,19-06-2018 13:04
19-06-2018 18:34:21,81.190189,24.493629,0,19-06-2018 13:04,93,,0,0,13394,4120,0,1,0,0,,300,300,,19-06-2018 13:05
19-06-2018 18:34:51,81.190189,24.493629,0,19-06-2018 13:04,93,,0,0,13374,4120,0,1,0,12,,300,300,,19-06-2018 13:05
19-06-2018 18:35:21,81.190189,24.493629,0,19-06-2018 13:05,93,,0,0,13355,4120,0,1,0,0,,300,300,,19-06-2018 13:06
19-06-2018 18:35:51,81.190189,24.493629,0,19-06-2018 13:05,93,,0,0,13345,4120,0,1,0,0,,300,300,,19-06-2018 13:06
19-06-2018 18:36:21,81.190189,24.493629,0,19-06-2018 13:06,93,,0,0,13336,4120,0,1,0,0,,300,300,,19-06-2018 13:07
19-06-2018 18:36:51,81.190189,24.493629,0,19-06-2018 13:06,93,,0,0,13326,4120,0,1,0,0,,300,300,,19-06-2018 13:07
19-06-2018 18:37:21,81.190189,24.493629,0,19-06-2018 13:07,93,,0,0,13316,4120,0,1,0,0,,300,300,,19-06-2018 13:08
19-06-2018 18:37:51,81.190189,24.493629,0,19-06-2018 13:07,93,,0,0,13297,4120,0,1,0,12,,300,300,,19-06-2018 13:08
19-06-2018 18:38:21,81.190189,24.493629,0,19-06-2018 13:08,93,,0,0,13287,4120,0,1,0,0,,300,300,,19-06-2018 13:09
19-06-2018 18:38:51,81.190189,24.493629,0,19-06-2018 13:08,93,,0,0,13282,4120,0,1,0,0,,300,300,,19-06-2018 13:09
19-06-2018 18:39:21,81.190189,24.493629,0,19-06-2018 13:09,93,,0,0,13267,4120,0,1,0,0,,300,300,,19-06-2018 13:10
19-06-2018 18:39:51,81.190189,24.493629,0,19-06-2018 13:09,93,,0,0,13260,4120,0,1,0,0,,300,300,,19-06-2018 13:10
19-06-2018 18:40:21,81.190189,24.493629,0,19-06-2018 13:10,93,,0,0,13258,4120,0,1,0,0,,300,300,,19-06-2018 13:11
19-06-2018 18:40:51,81.190189,24.493629,0,19-06-2018 13:10,93,,0,0,13252,4120,0,1,0,0,,300,300,,19-06-2018 13:11
19-06-2018 18:41:21,81.190189,24.493629,0,19-06-2018 13:11,93,,0,0,13241,4120,0,1,0,0,,300,300,,19-06-2018 13:12
19-06-2018 18:41:51,81.190189,24.493629,0,19-06-2018 13:11,93,,0,0,13248,4120,0,1,0,0,,300,300,,19-06-2018 13:12
19-06-2018 18:42:21,81.190189,24.493629,0,19-06-2018 13:12,93,,0,0,13238,4120,0,1,0,0,,300,300,,19-06-2018 13:13
19-06-2018 18:42:51,81.190189,24.493629,0,19-06-2018 13:12,93,,0,0,13228,4120,0,1,0,0,,300,300,,19-06-2018 13:13
19-06-2018 18:43:21,81.190189,24.493629,0,19-06-2018 13:13,93,,0,0,13219,4120,0,1,0,0,,300,300,,19-06-2018 13:14
19-06-2018 18:43:51,81.190189,24.493629,0,19-06-2018 13:13,93,,0,0,13200,4120,0,1,0,0,,300,300,,19-06-2018 13:14
19-06-2018 18:44:21,81.190189,24.493629,0,19-06-2018 13:14,93,,0,0,13209,4120,0,1,0,0,,300,300,,19-06-2018 13:15
19-06-2018 18:44:51,81.190189,24.493629,0,19-06-2018 13:14,93,,0,0,13199,4120,0,1,0,0,,300,300,,19-06-2018 13:15
19-06-2018 18:45:21,81.190189,24.493629,0,19-06-2018 13:15,93,,0,0,13199,4120,0,1,0,0,,300,300,,19-06-2018 13:16
19-06-2018 18:45:51,81.190189,24.493629,0,19-06-2018 13:15,93,,0,0,13189,4120,0,1,0,1,,300,300,,19-06-2018 13:16
19-06-2018 18:46:21,81.190189,24.493629,0,19-06-2018 13:16,93,,0,0,13189,4120,0,1,0,0,,300,300,,19-06-2018 13:17
19-06-2018 18:46:51,81.190189,24.493629,0,19-06-2018 13:16,93,,0,0,13180,4120,0,1,0,0,,300,300,,19-06-2018 13:17
19-06-2018 18:47:21,81.190189,24.493629,0,19-06-2018 13:17,93,,0,0,13170,4120,0,1,0,0,,300,300,,19-06-2018 13:18
19-06-2018 18:47:51,81.190189,24.493629,0,19-06-2018 13:17,93,,0,0,13170,4120,0,1,0,0,,300,300,,19-06-2018 13:18
19-06-2018 18:48:21,81.190189,24.493629,0,19-06-2018 13:18,93,,0,0,13160,4120,0,1,0,0,,300,300,,19-06-2018 13:19
19-06-2018 18:48:51,81.190189,24.493629,0,19-06-2018 13:18,93,,0,0,13160,4120,0,1,0,1,,300,300,,19-06-2018 13:19
19-06-2018 18:49:21,81.190189,24.493629,0,19-06-2018 13:19,93,,0,0,13155,4120,0,1,0,0,,300,300,,19-06-2018 13:20
19-06-2018 18:49:51,81.190189,24.493629,0,19-06-2018 13:19,93,,0,0,13150,4120,0,1,0,0,,300,300,,19-06-2018 13:20
19-06-2018 18:50:21,81.190189,24.493629,0,19-06-2018 13:20,93,,0,0,13150,4120,0,1,0,0,,300,300,,19-06-2018 13:21
19-06-2018 18:50:51,81.190189,24.493629,0,19-06-2018 13:20,93,,0,0,13141,4120,0,1,0,0,,300,300,,19-06-2018 13:21
19-06-2018 18:51:21,81.190189,24.493629,0,19-06-2018 13:21,93,,0,0,13131,4120,0,1,0,0,,300,300,,19-06-2018 13:22
19-06-2018 18:51:51,81.190189,24.493629,0,19-06-2018 13:21,93,,0,0,13131,4120,0,1,0,0,,300,300,,19-06-2018 13:22
19-06-2018 18:52:21,81.190189,24.493629,0,19-06-2018 13:22,93,,0,0,13131,4120,0,1,0,0,,300,300,,19-06-2018 13:23
19-06-2018 18:52:51,81.190189,24.493629,0,19-06-2018 13:22,93,,0,0,13121,4120,0,1,0,0,,300,300,,19-06-2018 13:23
19-06-2018 18:53:21,81.190189,24.493629,0,19-06-2018 13:23,93,,0,0,13121,4120,0,1,0,0,,300,300,,19-06-2018 13:24
19-06-2018 18:53:51,81.190189,24.493629,0,19-06-2018 13:23,93,,0,0,13114,4120,0,1,0,0,,300,300,,19-06-2018 13:24
19-06-2018 18:54:21,81.190189,24.493629,0,19-06-2018 13:24,93,,0,0,13113,4120,0,1,0,12,,300,300,,19-06-2018 13:25
19-06-2018 18:54:51,81.190189,24.493629,0,19-06-2018 13:24,93,,0,0,13112,4120,0,1,0,0,,300,300,,19-06-2018 13:25
19-06-2018 18:55:21,81.190189,24.493629,0,19-06-2018 13:25,93,,0,0,13111,4120,0,1,0,3,,300,300,,19-06-2018 13:26
19-06-2018 18:55:51,81.190189,24.493629,0,19-06-2018 13:25,93,,0,0,13093,4120,0,1,0,0,,300,300,,19-06-2018 13:26
19-06-2018 18:56:21,81.190189,24.493629,0,19-06-2018 13:26,93,,0,0,13102,4120,0,1,0,0,,300,300,,19-06-2018 13:27
19-06-2018 18:56:51,81.190189,24.493629,0,19-06-2018 13:26,93,,0,0,13092,4120,0,1,0,0,,300,300,,19-06-2018 13:27
19-06-2018 18:57:21,81.190189,24.493629,0,19-06-2018 13:27,93,,0,0,13092,4120,0,1,0,0,,300,300,,19-06-2018 13:28
19-06-2018 18:57:51,81.190189,24.493629,0,19-06-2018 13:27,93,,0,0,13082,4120,0,1,0,0,,300,300,,19-06-2018 13:28
19-06-2018 18:58:22,81.190189,24.493629,0,19-06-2018 13:28,93,,0,0,13082,4120,0,1,0,0,,300,300,,19-06-2018 13:29
19-06-2018 18:58:31,81.190189,24.493629,0,19-06-2018 13:28,93,,1,0,13077,4120,0,1,0,0,,300,300,,19-06-2018 13:29
19-06-2018 18:59:01,81.190189,24.493629,0,19-06-2018 13:29,93,,1,1,12508,4120,0,1,0,2540,,300,300,,19-06-2018 13:29
19-06-2018 18:59:18,81.190221,24.493643,6,19-06-2018 13:29,56,,1,1,14224,4120,4,1,1,13658,,300,300,,19-06-2018 13:30
19-06-2018 18:59:19,81.190234,24.49365,5,19-06-2018 13:29,57,,1,1,14234,4120,2,1,1,13675,,300,300,,19-06-2018 13:30
19-06-2018 18:59:49,81.190611,24.493747,5,19-06-2018 13:29,68,,1,1,14259,4120,40,1,1,13783,,300,300,,19-06-2018 13:30
19-06-2018 19:00:19,81.190982,24.493842,6,19-06-2018 13:30,62,,1,1,14262,4120,40,1,1,13768,,300,300,,19-06-2018 13:31
19-06-2018 19:00:32,81.191059,24.493877,6,19-06-2018 13:30,120,,1,1,14277,4120,9,1,1,13785,,300,300,,19-06-2018 13:31
19-06-2018 19:00:34,81.191104,24.493869,8,19-06-2018 13:30,91,,1,1,14272,4120,5,1,1,13801,,300,300,,19-06-2018 13:32
19-06-2018 19:00:38,81.191194,24.493886,8,19-06-2018 13:30,70,,1,1,14258,4120,9,1,1,13798,,300,300,,19-06-2018 13:32
19-06-2018 19:00:48,81.191386,24.493976,8,19-06-2018 13:30,49,,1,1,14264,4120,22,1,1,13782,,300,300,,19-06-2018 13:32
19-06-2018 19:00:50,81.191418,24.493997,7,19-06-2018 13:30,69,,1,1,14267,4120,4,1,1,13783,,300,300,,19-06-2018 13:32
19-06-2018 19:01:20,81.191859,24.494117,4,19-06-2018 13:31,148,,1,1,14260,4120,48,1,1,13777,,300,300,,19-06-2018 13:32
19-06-2018 19:01:50,81.191827,24.494128,0,19-06-2018 13:31,183,,1,1,14299,4120,4,1,1,13811,,300,300,,19-06-2018 13:32
19-06-2018 19:02:20,81.191827,24.494128,0,19-06-2018 13:32,183,,1,1,14322,4120,0,1,1,13846,,300,300,,19-06-2018 13:33
19-06-2018 19:02:50,81.191827,24.494128,0,19-06-2018 13:32,183,,1,1,14323,4120,0,1,1,13830,,300,300,,19-06-2018 13:33
19-06-2018 19:03:20,81.191827,24.494128,0,19-06-2018 13:33,183,,1,1,14332,4120,0,1,1,13850,,300,300,,19-06-2018 13:34
19-06-2018 19:03:50,81.191827,24.494128,0,19-06-2018 13:33,183,,1,1,14304,4120,0,1,1,13819,,300,300,,19-06-2018 13:34
19-06-2018 19:04:20,81.191827,24.494128,0,19-06-2018 13:34,183,,1,1,14306,4120,0,1,1,13806,,300,300,,19-06-2018 13:35
19-06-2018 19:04:50,81.191277,24.493837,4,19-06-2018 13:34,243,,1,1,14308,4120,66,1,1,13819,,300,300,,19-06-2018 13:35
19-06-2018 19:05:20,81.190931,24.493682,4,19-06-2018 13:35,241,,1,1,14308,4120,40,1,1,13823,,300,300,,19-06-2018 13:36
19-06-2018 19:05:50,81.190758,24.493547,0,19-06-2018 13:35,231,,1,1,14312,4120,23,1,1,13819,,300,300,,19-06-2018 13:36
19-06-2018 19:06:20,81.190758,24.493547,0,19-06-2018 13:36,231,,1,1,14313,4120,0,1,1,13827,,300,300,,19-06-2018 13:37
19-06-2018 19:06:50,81.190758,24.493547,0,19-06-2018 13:36,231,,1,1,14322,4120,0,1,1,13835,,300,300,,19-06-2018 13:37
19-06-2018 19:07:20,81.190163,24.493106,0,19-06-2018 13:37,232,,1,1,14309,4120,79,1,1,13834,,300,300,,19-06-2018 13:38
19-06-2018 19:07:50,81.189811,24.492893,3,19-06-2018 13:37,254,,1,1,14308,4120,44,1,1,13832,,300,300,,19-06-2018 13:38
19-06-2018 19:08:20,81.189568,24.49301,0,19-06-2018 13:38,321,,1,1,14306,4120,28,1,1,13812,,300,300,,19-06-2018 13:39
19-06-2018 19:08:42,81.189466,24.49312,0,19-06-2018 13:38,47,,0,1,14382,4120,0,1,1,13898,,300,300,,19-06-2018 13:39
19-06-2018 19:09:13,81.189466,24.49312,0,19-06-2018 13:39,47,,0,0,13706,4120,0,1,1,0,,300,300,,19-06-2018 13:40
19-06-2018 19:09:43,81.189466,24.49312,0,19-06-2018 13:39,47,,0,0,13569,4120,0,1,0,0,,300,300,,19-06-2018 13:40
19-06-2018 19:10:13,81.189466,24.49312,0,19-06-2018 13:40,47,,0,0,13511,4120,0,1,0,0,,300,300,,19-06-2018 13:41
19-06-2018 19:10:26,81.189466,24.49312,0,19-06-2018 13:40,47,,0,0,13501,4120,0,1,0,0,,300,300,,19-06-2018 13:41
19-06-2018 19:10:57,81.189466,24.49312,0,19-06-2018 13:40,47,,0,0,13462,4120,0,1,0,0,,300,300,,19-06-2018 13:41
