,CorrTime,fltLongitude,fltLatitude,fltSpeed,dtTime,srtAngle,NoOfSat,DoorOpen,IgniStat,ExtBatLevel,IntBatLevel,odo,din3,din4,an1,an2,an3,an4,odometer,zzentrydt,angles,angles_cross,lat_long,distances,deltaT,speed
2051,2018-06-20 02:02:35,81.153587,24.479546,0,19-06-2018 20:32,40,,0,0,12693,4120,0,1,0,0,,300,300,,19-06-2018 20:33,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2052,2018-06-20 02:03:05,81.153587,24.479546,0,19-06-2018 20:33,40,,0,0,12702,4120,0,1,0,0,,300,300,,19-06-2018 20:33,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2053,2018-06-20 02:03:35,81.153587,24.479546,0,19-06-2018 20:33,40,,0,0,12693,4120,0,1,0,0,,300,300,,19-06-2018 20:34,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2054,2018-06-20 02:04:05,81.153587,24.479546,0,19-06-2018 20:34,40,,0,0,12702,4120,0,1,0,0,,300,300,,19-06-2018 20:34,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2055,2018-06-20 02:04:36,81.153587,24.479546,0,19-06-2018 20:34,40,,0,0,12693,4120,0,1,0,12,,300,300,,19-06-2018 20:35,,,"24.479546, 81.153587",0.0,0.008611111111111111,0.0
2056,2018-06-20 02:05:05,81.153587,24.479546,0,19-06-2018 20:35,40,,0,0,12693,4120,0,1,0,12,,300,300,,19-06-2018 20:35,,,"24.479546, 81.153587",0.0,0.008055555555555555,0.0
2057,2018-06-20 02:05:35,81.153587,24.479546,0,19-06-2018 20:35,40,,0,0,12686,4120,0,1,0,0,,300,300,,19-06-2018 20:36,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2058,2018-06-20 02:06:05,81.153587,24.479546,0,19-06-2018 20:36,40,,0,0,12683,4120,0,1,0,0,,300,300,,19-06-2018 20:36,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2059,2018-06-20 02:06:35,81.153587,24.479546,0,19-06-2018 20:36,40,,0,0,12682,4120,0,1,0,0,,300,300,,19-06-2018 20:37,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2060,2018-06-20 02:07:05,81.153587,24.479546,0,19-06-2018 20:37,40,,0,0,12684,4120,0,1,0,0,,300,300,,19-06-2018 20:37,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2061,2018-06-20 02:07:35,81.153587,24.479546,0,19-06-2018 20:37,40,,0,0,12693,4120,0,1,0,0,,300,300,,19-06-2018 20:38,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2062,2018-06-20 02:08:05,81.153587,24.479546,0,19-06-2018 20:38,40,,0,0,12686,4120,0,1,0,0,,300,300,,19-06-2018 20:38,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2063,2018-06-20 02:08:35,81.153587,24.479546,0,19-06-2018 20:38,40,,0,0,12683,4120,0,1,0,0,,300,300,,19-06-2018 20:39,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2064,2018-06-20 02:09:05,81.153587,24.479546,0,19-06-2018 20:39,40,,0,0,12693,4120,0,1,0,0,,300,300,,19-06-2018 20:39,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2065,2018-06-20 02:09:35,81.153587,24.479546,0,19-06-2018 20:39,40,,0,0,12693,4120,0,1,0,0,,300,300,,19-06-2018 20:40,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2066,2018-06-20 02:10:05,81.153587,24.479546,0,19-06-2018 20:40,40,,0,0,12693,4120,0,1,0,0,,300,300,,19-06-2018 20:40,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2067,2018-06-20 02:10:35,81.153587,24.479546,0,19-06-2018 20:40,40,,0,0,12683,4120,0,1,0,0,,300,300,,19-06-2018 20:41,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2068,2018-06-20 02:11:05,81.153587,24.479546,0,19-06-2018 20:41,40,,0,0,12683,4120,0,1,0,12,,300,300,,19-06-2018 20:41,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2069,2018-06-20 02:11:35,81.153587,24.479546,0,19-06-2018 20:41,40,,0,0,12683,4120,0,1,0,0,,300,300,,19-06-2018 20:42,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2070,2018-06-20 02:12:05,81.153587,24.479546,0,19-06-2018 20:42,40,,0,0,12683,4120,0,1,0,12,,300,300,,19-06-2018 20:42,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2071,2018-06-20 02:12:35,81.153587,24.479546,0,19-06-2018 20:42,40,,0,0,12683,4120,0,1,0,0,,300,300,,19-06-2018 20:43,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2072,2018-06-20 02:13:05,81.153587,24.479546,0,19-06-2018 20:43,40,,0,0,12683,4120,0,1,0,0,,300,300,,19-06-2018 20:43,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2073,2018-06-20 02:13:35,81.153587,24.479546,0,19-06-2018 20:43,40,,0,0,12693,4120,0,1,0,0,,300,300,,19-06-2018 20:44,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2074,2018-06-20 02:14:05,81.153587,24.479546,0,19-06-2018 20:44,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:44,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2075,2018-06-20 02:14:35,81.153587,24.479546,0,19-06-2018 20:44,40,,0,0,12683,4120,0,1,0,0,,300,300,,19-06-2018 20:45,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2076,2018-06-20 02:15:05,81.153587,24.479546,0,19-06-2018 20:45,40,,0,0,12682,4120,0,1,0,0,,300,300,,19-06-2018 20:46,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2077,2018-06-20 02:15:35,81.153587,24.479546,0,19-06-2018 20:45,40,,0,0,12683,4120,0,1,0,0,,300,300,,19-06-2018 20:46,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2078,2018-06-20 02:16:05,81.153587,24.479546,0,19-06-2018 20:46,40,,0,0,12688,4120,0,1,0,0,,300,300,,19-06-2018 20:46,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2079,2018-06-20 02:16:35,81.153587,24.479546,0,19-06-2018 20:46,40,,0,0,12683,4120,0,1,0,0,,300,300,,19-06-2018 20:47,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2080,2018-06-20 02:17:05,81.153587,24.479546,0,19-06-2018 20:47,40,,0,0,12683,4120,0,1,0,0,,300,300,,19-06-2018 20:47,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2081,2018-06-20 02:17:35,81.153587,24.479546,0,19-06-2018 20:47,40,,0,0,12683,4120,0,1,0,0,,300,300,,19-06-2018 20:48,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2082,2018-06-20 02:18:05,81.153587,24.479546,0,19-06-2018 20:48,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:48,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2083,2018-06-20 02:18:35,81.153587,24.479546,0,19-06-2018 20:48,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:49,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2084,2018-06-20 02:19:05,81.153587,24.479546,0,19-06-2018 20:49,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:49,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2085,2018-06-20 02:19:35,81.153587,24.479546,0,19-06-2018 20:49,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:50,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2086,2018-06-20 02:20:05,81.153587,24.479546,0,19-06-2018 20:50,40,,0,0,12673,4120,0,1,0,12,,300,300,,19-06-2018 20:50,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2087,2018-06-20 02:20:35,81.153587,24.479546,0,19-06-2018 20:50,40,,0,0,12671,4120,0,1,0,0,,300,300,,19-06-2018 20:51,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2088,2018-06-20 02:21:05,81.153587,24.479546,0,19-06-2018 20:51,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:51,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2089,2018-06-20 02:21:35,81.153587,24.479546,0,19-06-2018 20:51,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:52,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2090,2018-06-20 02:22:05,81.153587,24.479546,0,19-06-2018 20:52,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:52,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2091,2018-06-20 02:22:35,81.153587,24.479546,0,19-06-2018 20:52,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:53,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2092,2018-06-20 02:23:05,81.153587,24.479546,0,19-06-2018 20:53,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:53,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2093,2018-06-20 02:23:35,81.153587,24.479546,0,19-06-2018 20:53,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:54,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2094,2018-06-20 02:24:05,81.153587,24.479546,0,19-06-2018 20:54,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 20:54,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2095,2018-06-20 02:24:35,81.153587,24.479546,0,19-06-2018 20:54,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:55,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2096,2018-06-20 02:25:05,81.153587,24.479546,0,19-06-2018 20:55,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 20:55,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2097,2018-06-20 02:25:36,81.153587,24.479546,0,19-06-2018 20:55,40,,0,0,12673,4120,0,1,0,0,,300,300,,19-06-2018 20:56,,,"24.479546, 81.153587",0.0,0.008611111111111111,0.0
2098,2018-06-20 02:26:05,81.153587,24.479546,0,19-06-2018 20:56,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 20:56,,,"24.479546, 81.153587",0.0,0.008055555555555555,0.0
2099,2018-06-20 02:26:35,81.153587,24.479546,0,19-06-2018 20:56,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 20:57,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2100,2018-06-20 02:27:05,81.153587,24.479546,0,19-06-2018 20:57,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 20:57,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2101,2018-06-20 02:27:35,81.153587,24.479546,0,19-06-2018 20:57,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 20:58,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2102,2018-06-20 02:28:05,81.153587,24.479546,0,19-06-2018 20:58,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 20:58,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2103,2018-06-20 02:28:35,81.153587,24.479546,0,19-06-2018 20:58,40,,0,0,12655,4120,0,1,0,0,,300,300,,19-06-2018 20:59,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2104,2018-06-20 02:29:05,81.153587,24.479546,0,19-06-2018 20:59,40,,0,0,12662,4120,0,1,0,0,,300,300,,19-06-2018 20:59,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2105,2018-06-20 02:29:35,81.153587,24.479546,0,19-06-2018 20:59,40,,0,0,12655,4120,0,1,0,0,,300,300,,19-06-2018 21:00,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2106,2018-06-20 02:30:05,81.153587,24.479546,0,19-06-2018 21:00,40,,0,0,12661,4120,0,1,0,12,,300,300,,19-06-2018 21:00,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2107,2018-06-20 02:30:35,81.153587,24.479546,0,19-06-2018 21:00,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:01,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2108,2018-06-20 02:31:05,81.153587,24.479546,0,19-06-2018 21:01,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 21:01,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2109,2018-06-20 02:31:35,81.153587,24.479546,0,19-06-2018 21:01,40,,0,0,12671,4120,0,1,0,0,,300,300,,19-06-2018 21:02,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2110,2018-06-20 02:32:05,81.153587,24.479546,0,19-06-2018 21:02,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 21:02,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2111,2018-06-20 02:32:35,81.153587,24.479546,0,19-06-2018 21:02,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 21:03,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2112,2018-06-20 02:33:05,81.153587,24.479546,0,19-06-2018 21:03,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 21:03,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2113,2018-06-20 02:33:35,81.153587,24.479546,0,19-06-2018 21:03,40,,0,0,12656,4120,0,1,0,0,,300,300,,19-06-2018 21:04,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2114,2018-06-20 02:34:05,81.153587,24.479546,0,19-06-2018 21:04,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 21:04,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2115,2018-06-20 02:34:35,81.153587,24.479546,0,19-06-2018 21:04,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:05,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2116,2018-06-20 02:35:05,81.153587,24.479546,0,19-06-2018 21:05,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:05,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2117,2018-06-20 02:35:35,81.153587,24.479546,0,19-06-2018 21:05,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 21:06,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2118,2018-06-20 02:36:05,81.153587,24.479546,0,19-06-2018 21:06,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:06,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2119,2018-06-20 02:36:35,81.153587,24.479546,0,19-06-2018 21:06,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 21:07,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2120,2018-06-20 02:37:05,81.153587,24.479546,0,19-06-2018 21:07,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:07,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2121,2018-06-20 02:37:35,81.153587,24.479546,0,19-06-2018 21:07,40,,0,0,12663,4120,0,1,0,0,,300,300,,19-06-2018 21:08,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2122,2018-06-20 02:38:05,81.153587,24.479546,0,19-06-2018 21:08,40,,0,0,12653,4120,0,1,0,0,,300,300,,19-06-2018 21:08,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2123,2018-06-20 02:38:35,81.153587,24.479546,0,19-06-2018 21:08,40,,0,0,12654,4120,0,1,0,12,,300,300,,19-06-2018 21:09,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2124,2018-06-20 02:39:05,81.153587,24.479546,0,19-06-2018 21:09,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:09,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2125,2018-06-20 02:39:35,81.153587,24.479546,0,19-06-2018 21:09,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:10,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2126,2018-06-20 02:40:05,81.153587,24.479546,0,19-06-2018 21:10,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:11,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2127,2018-06-20 02:40:35,81.153587,24.479546,0,19-06-2018 21:10,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:11,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2128,2018-06-20 02:41:05,81.153587,24.479546,0,19-06-2018 21:11,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:11,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2129,2018-06-20 02:41:35,81.153587,24.479546,0,19-06-2018 21:11,40,,0,0,12653,4120,0,1,0,0,,300,300,,19-06-2018 21:12,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2130,2018-06-20 02:42:05,81.153587,24.479546,0,19-06-2018 21:12,40,,0,0,12649,4120,0,1,0,0,,300,300,,19-06-2018 21:12,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2131,2018-06-20 02:42:35,81.153587,24.479546,0,19-06-2018 21:12,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:13,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2132,2018-06-20 02:43:05,81.153587,24.479546,0,19-06-2018 21:13,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:13,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2133,2018-06-20 02:43:35,81.153587,24.479546,0,19-06-2018 21:13,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:14,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2134,2018-06-20 02:44:05,81.153587,24.479546,0,19-06-2018 21:14,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:14,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2135,2018-06-20 02:44:35,81.153587,24.479546,0,19-06-2018 21:14,40,,0,0,12647,4120,0,1,0,0,,300,300,,19-06-2018 21:15,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2136,2018-06-20 02:45:05,81.153587,24.479546,0,19-06-2018 21:15,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:15,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2137,2018-06-20 02:45:35,81.153587,24.479546,0,19-06-2018 21:15,40,,0,0,12642,4120,0,1,0,0,,300,300,,19-06-2018 21:16,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2138,2018-06-20 02:46:05,81.153587,24.479546,0,19-06-2018 21:16,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:16,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2139,2018-06-20 02:46:35,81.153587,24.479546,0,19-06-2018 21:16,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:17,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2140,2018-06-20 02:47:05,81.153587,24.479546,0,19-06-2018 21:17,40,,0,0,12635,4120,0,1,0,0,,300,300,,19-06-2018 21:17,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2141,2018-06-20 02:47:35,81.153587,24.479546,0,19-06-2018 21:17,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:18,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2142,2018-06-20 02:48:05,81.153587,24.479546,0,19-06-2018 21:18,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:18,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2143,2018-06-20 02:48:35,81.153587,24.479546,0,19-06-2018 21:18,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:19,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2144,2018-06-20 02:49:05,81.153587,24.479546,0,19-06-2018 21:19,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:19,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2145,2018-06-20 02:49:35,81.153587,24.479546,0,19-06-2018 21:19,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:20,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2146,2018-06-20 02:50:05,81.153587,24.479546,0,19-06-2018 21:20,40,,0,0,12654,4120,0,1,0,12,,300,300,,19-06-2018 21:20,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2147,2018-06-20 02:50:35,81.153587,24.479546,0,19-06-2018 21:20,40,,0,0,12654,4120,0,1,0,0,,300,300,,19-06-2018 21:21,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2148,2018-06-20 02:51:05,81.153587,24.479546,0,19-06-2018 21:21,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:21,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2149,2018-06-20 02:51:35,81.153587,24.479546,0,19-06-2018 21:21,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:22,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2150,2018-06-20 02:52:05,81.153587,24.479546,0,19-06-2018 21:22,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:22,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2151,2018-06-20 02:52:35,81.153587,24.479546,0,19-06-2018 21:22,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:23,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2152,2018-06-20 02:53:05,81.153587,24.479546,0,19-06-2018 21:23,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:23,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2153,2018-06-20 02:53:35,81.153587,24.479546,0,19-06-2018 21:23,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:24,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2154,2018-06-20 02:54:05,81.153587,24.479546,0,19-06-2018 21:24,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:24,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2155,2018-06-20 02:54:35,81.153587,24.479546,0,19-06-2018 21:24,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:25,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2156,2018-06-20 02:55:05,81.153587,24.479546,0,19-06-2018 21:25,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:25,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2157,2018-06-20 02:55:35,81.153587,24.479546,0,19-06-2018 21:25,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:26,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2158,2018-06-20 02:56:05,81.153587,24.479546,0,19-06-2018 21:26,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:26,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2159,2018-06-20 02:56:35,81.153587,24.479546,0,19-06-2018 21:26,40,,0,0,12634,4120,0,1,0,0,,300,300,,19-06-2018 21:27,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2160,2018-06-20 02:57:05,81.153587,24.479546,0,19-06-2018 21:27,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:27,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2161,2018-06-20 02:57:35,81.153587,24.479546,0,19-06-2018 21:27,40,,0,0,12644,4120,0,1,0,12,,300,300,,19-06-2018 21:28,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2162,2018-06-20 02:58:05,81.153587,24.479546,0,19-06-2018 21:28,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:29,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2163,2018-06-20 02:58:35,81.153587,24.479546,0,19-06-2018 21:28,40,,0,0,12644,4120,0,1,0,12,,300,300,,19-06-2018 21:29,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2164,2018-06-20 02:59:05,81.153587,24.479546,0,19-06-2018 21:29,40,,0,0,12642,4120,0,1,0,0,,300,300,,19-06-2018 21:29,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2165,2018-06-20 02:59:35,81.153587,24.479546,0,19-06-2018 21:29,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:30,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2166,2018-06-20 03:00:05,81.153587,24.479546,0,19-06-2018 21:30,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:30,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2167,2018-06-20 03:00:35,81.153587,24.479546,0,19-06-2018 21:30,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:31,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2168,2018-06-20 03:01:05,81.153587,24.479546,0,19-06-2018 21:31,40,,0,0,12634,4120,0,1,0,0,,300,300,,19-06-2018 21:32,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2169,2018-06-20 03:01:35,81.153587,24.479546,0,19-06-2018 21:31,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:32,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2170,2018-06-20 03:02:05,81.153587,24.479546,0,19-06-2018 21:32,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:32,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2171,2018-06-20 03:02:35,81.153587,24.479546,0,19-06-2018 21:32,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:33,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2172,2018-06-20 03:03:05,81.153587,24.479546,0,19-06-2018 21:33,40,,0,0,12634,4120,0,1,0,0,,300,300,,19-06-2018 21:33,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2173,2018-06-20 03:03:35,81.153587,24.479546,0,19-06-2018 21:33,40,,0,0,12644,4120,0,1,0,0,,300,300,,19-06-2018 21:34,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2174,2018-06-20 03:04:06,81.153587,24.479546,0,19-06-2018 21:34,40,,0,0,12645,4120,0,1,0,0,,300,300,,19-06-2018 21:34,,,"24.479546, 81.153587",0.0,0.008611111111111111,0.0
2175,2018-06-20 03:04:35,81.153587,24.479546,0,19-06-2018 21:34,40,,0,0,12635,4120,0,1,0,0,,300,300,,19-06-2018 21:35,,,"24.479546, 81.153587",0.0,0.008055555555555555,0.0
2176,2018-06-20 03:05:05,81.153587,24.479546,0,19-06-2018 21:35,40,,0,0,12644,4120,0,1,0,12,,300,300,,19-06-2018 21:35,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2177,2018-06-20 03:05:35,81.153587,24.479546,0,19-06-2018 21:35,40,,0,0,12634,4120,0,1,0,0,,300,300,,19-06-2018 21:36,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
2178,2018-06-20 03:06:05,81.153587,24.479546,0,19-06-2018 21:36,40,,0,0,12635,4120,0,1,0,0,,300,300,,19-06-2018 21:36,,,"24.479546, 81.153587",0.0,0.008333333333333333,0.0
